station_id,StationName,ntd_mode,agency,line_name,facility_type,Year built,Square Feet,Latitude,Longitude,full_address,City,State,County,Zip_Code,Inner_MaxHeight,Inner_MinHeight,Inner_AvgHeight,Inner_BuildingsWithHeight,Inner_TotalBuildings,Inner_TotalFootprint,Inner_AvgFootprint,Middle_MaxHeight,Middle_MinHeight,Middle_AvgHeight,Middle_BuildingsWithHeight,Middle_TotalBuildings,Middle_TotalFootprint,Middle_AvgFootprint,Outer_MaxHeight,Outer_MinHeight,Outer_AvgHeight,Outer_BuildingsWithHeight,Outer_TotalBuildings,Outer_TotalFootprint,Outer_AvgFootprint,HasStepDown_Inner_Middle,HasStepDown_Middle_Outer,ConsistentStepDown
1326,MARTIN LUTHER KING JR STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro K Line ,Underground Fixed Guideway Station,2022,73500,34.00956339,-118.3353594,"Martin Luther King Jr, Los Angeles, CA 90008, USA",Los Angeles,CA,Los Angeles County,90008,,,,0,102,49939.12,489.6,1,1,1,1,494,107216.72,217.04,2,1,1.2,5,2187,413888.8,189.25,FALSE,FALSE,FALSE
1327,MEMORIAL PARK STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,At-Grade Fixed Guideway Station,2003,35000,34.148356,-118.147512,"158 E Walnut St, Pasadena, CA 91103, USA",Pasadena,CA,Los Angeles County,91103,5,5,5,1,30,31705.72,1056.86,12,2,6.62,13,143,121052.41,846.52,14,1,5.78,18,840,398692.62,474.63,FALSE,FALSE,FALSE
1328,MONROVIA STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,At-Grade Fixed Guideway Station,2016,32800,34.133155,-118.003473,"1675 S Primrose Ave, Monrovia, CA 91016, USA",Monrovia,CA,Los Angeles County,91016,,,,0,32,29059.8,908.12,,,,0,249,78460.7,315.1,,,,0,1598,358959.71,224.63,FALSE,FALSE,FALSE
1329,NORDHOFF STATION-EASTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2012,12000,34.234688,-118.597326,"Nordhoff Station, Los Angeles, CA 91304, USA",Los Angeles,CA,Los Angeles County,91304,,,,0,56,38174.91,681.69,,,,0,246,120761.65,490.9,1,1,1,1,946,522775.83,552.62,FALSE,FALSE,FALSE
1330,NORDHOFF STATION-WESTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2012,10000,34.236129,-118.597194,"Nordhoff Station, Los Angeles, CA 91311, USA",Los Angeles,CA,Los Angeles County,91311,,,,0,24,30372.58,1265.52,,,,0,159,128244.03,806.57,1,1,1,1,948,523586.31,552.31,FALSE,FALSE,FALSE
1331,NORTH HOLLYWOOD STATION,Heavy Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro B Line ,Underground Fixed Guideway Station,2000,110000,34.168504,-118.376808,"5356 Lankershim Blvd, North Hollywood, CA 91601, USA",North Hollywood,CA,Los Angeles County,91601,14,14,14,1,16,18840.87,1177.55,5,3,4.5,4,229,94086.16,410.86,7,1,3.33,61,1427,395967.93,277.48,TRUE,FALSE,FALSE
1332,NORTH HOLLYWOOD STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,15700,34.168463,-118.377987,"11275 Chandler Blvd, North Hollywood, CA 91601, USA",North Hollywood,CA,Los Angeles County,11275,14,14,14,1,20,19194.46,959.72,5,1,3.38,8,246,87070.87,353.95,7,1,3.44,52,1456,385248.67,264.59,TRUE,FALSE,FALSE
1333,NORWALK STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro C Line ,At-Grade Fixed Guideway Station,1995,30900,33.914033,-118.104717,"Norwalk, 12901 Hoxie Ave, Norwalk, CA 90650, USA",Norwalk,CA,Los Angeles County,12901,,,,0,9,711.32,79.04,,,,0,336,53866.38,160.32,,,,0,1575,281586.14,178.78,FALSE,FALSE,FALSE
1334,OLIVE / 5TH STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,34.04962,-118.252576,"Olive / 5th, Los Angeles, CA 90013, USA",Los Angeles,CA,Los Angeles County,90013,25,2,10.85,13,23,37482.71,1629.68,73,1,12.15,61,133,165322.93,1243.03,73,1,11.72,155,419,666922.01,1591.7,FALSE,FALSE,FALSE
1335,OLIVE / GENERAL THADDEUS KOSCIUSZKO STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,34.053257,-118.249154,"Olive / General Thaddeus Kosciuszko, Los Angeles, CA 90012, USA",Los Angeles,CA,Los Angeles County,90012,17,1,9.4,15,21,40892.11,1947.24,55,1,9.98,44,82,125929.18,1535.72,73,1,13.85,72,306,516486.43,1687.86,FALSE,FALSE,FALSE
1336,PACIFIC / 11TH-NORTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.734092,-118.287774,"1102 S Pacific Ave, San Pedro, CA 90731, USA",San Pedro,CA,Los Angeles County,90731,,,,0,248,41946.81,169.14,,,,0,780,128185.57,164.34,6,1,2.38,8,2471,461656.43,186.83,FALSE,FALSE,FALSE
1337,PACIFIC / 11TH-SOUTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.734369,-118.288074,"Pacific / 11th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,,,,0,243,43158.01,177.6,3,3,3,1,746,128874.02,172.75,6,1,2.29,7,2518,459254.07,182.39,FALSE,FALSE,FALSE
1338,PACIFIC / 15TH-NORTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.730465,-118.287791,"Pacific / 15th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,222,40438.52,182.16,,,,0,929,126783.85,136.47,3,1,1.67,3,2737,439131.99,160.44,FALSE,FALSE,FALSE
1339,PACIFIC / 15TH-SOUTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.730739,-118.288095,"Pacific / 15th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,224,40256.68,179.72,,,,0,923,126906.58,137.49,3,1,1.75,4,2779,444401.14,159.91,FALSE,FALSE,FALSE
1340,PACIFIC / 17TH-NORTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.728654,-118.287802,"Pacific / 17th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,252,38549.06,152.97,,,,0,891,123913.31,139.07,3,1,1.75,4,2646,406772.73,153.73,FALSE,FALSE,FALSE
1341,PACIFIC / 17TH-SOUTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.728929,-118.288105,"Pacific / 17th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,243,38926.72,160.19,,,,0,921,123756.29,134.37,3,1,1.75,4,2716,419678.31,154.52,FALSE,FALSE,FALSE
1342,PACIFIC / 19TH STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.727104,-118.288122,"Pacific / 19th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,,,,0,280,40565.74,144.88,2,2,2,1,813,113894.72,140.09,2,1,1.33,3,2505,376725.46,150.39,FALSE,FALSE,FALSE
1343,PACIFIC / 1ST-NORTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.743138,-118.28773,"108 S Pacific Ave, San Pedro, CA 90731, USA",San Pedro,CA,Los Angeles County,90731,,,,0,261,37880.49,145.14,2,2,2,1,667,112094.3,168.06,6,1,2.3,10,1872,372622.72,199.05,FALSE,FALSE,FALSE
1344,PACIFIC / 1ST-SOUTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.743028,-118.288032,"107 S Pacific Ave, San Pedro, CA 90731, USA",San Pedro,CA,Los Angeles County,90731,,,,0,262,38806.79,148.12,2,2,2,1,669,112390.07,168,6,1,2.3,10,1938,385478.87,198.91,FALSE,FALSE,FALSE
1345,PACIFIC / 21ST LAYOVER STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.724933,-118.288128,"2111 S Pacific Ave, San Pedro, CA 90731, USA",San Pedro,CA,Los Angeles County,90731,,,,0,286,39698.06,138.8,,,,0,665,97360.11,146.41,2,1,1.4,5,2385,347347.52,145.64,FALSE,FALSE,FALSE
1346,PACIFIC / 3RD-NORTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.741767,-118.287735,"Pacific / 3rd, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,183,35708.75,195.13,2,2,2,1,590,112701.25,191.02,6,1,2.33,9,2186,408912.45,187.06,FALSE,FALSE,FALSE
1347,PACIFIC / 3RD-SOUTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.741217,-118.288042,"Pacific / 3rd, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,171,38768.67,226.72,2,1,1.5,2,560,109498.37,195.53,6,1,2.56,9,2341,425015.95,181.55,FALSE,FALSE,FALSE
1348,PACIFIC / 7TH-NORTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.737728,-118.287757,"Pacific / 7th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,117,46539.16,397.77,2,1,1.67,3,488,116866.28,239.48,6,1,2.86,7,2483,440324.25,177.34,FALSE,FALSE,FALSE
1349,PACIFIC / 7TH-SOUTHBOUND STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,33.738002,-118.288061,"Pacific / 7th, Los Angeles, CA 90731, USA",Los Angeles,CA,Los Angeles County,90731,2,2,2,1,128,47970.53,374.77,2,1,1.67,3,467,114452.5,245.08,6,1,2.86,7,2532,445741.17,176.04,FALSE,FALSE,FALSE
1350,PACIFIC AVE STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,At-Grade Fixed Guideway Station,1990,10100,33.772258,-118.1937,"498 Pacific Ave, Long Beach, CA 90802, USA",Long Beach,CA,Los Angeles County,90802,,,,0,71,39558.14,557.16,8,8,8,1,233,145323.35,623.71,8,1,4.8,5,1132,492891.45,435.42,FALSE,FALSE,FALSE
1351,PACIFIC COAST HWY STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,At-Grade Fixed Guideway Station,1990,13800,33.78909,-118.189382,"Pacific Coast Hwy, Long Beach, CA 90813, USA",Long Beach,CA,Los Angeles County,90813,2,2,2,5,158,39046.88,247.13,2,2,2,1,634,119935.68,189.17,1,1,1,1,2121,432392.18,203.86,FALSE,TRUE,FALSE
1352,PALMS STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro E Line ,Elevated Fixed Guideway Station,2016,22500,34.029323,-118.404255,"Palms, 10021 National Blvd, Los Angeles, CA 90034, USA",Los Angeles,CA,Los Angeles County,10021,3,3,3,2,52,24507.11,471.29,,,,0,273,98198.32,359.7,5,1,3,6,1539,438120.22,284.68,FALSE,FALSE,FALSE
1353,PERSHING SQUARE STATION,Heavy Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),"Metro B Line, Metro D Line ",Underground Fixed Guideway Station,1993,110000,34.049316,-118.251259,"438 S Hill St, Los Angeles, CA 90013, USA",Los Angeles,CA,Los Angeles County,90013,35,1,8.12,24,39,41785.6,1071.43,73,1,10.86,58,121,154612.48,1277.79,73,1,12.03,144,468,696324.27,1487.87,FALSE,FALSE,FALSE
1354,PICO / ALISO STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro E Line ,At-Grade Fixed Guideway Station,2009,13200,34.047634,-118.22594,"1311 1st St, Los Angeles, CA 90033, USA",Los Angeles,CA,Los Angeles County,90033,,,,0,74,30496.81,412.12,,,,0,308,114054.98,370.31,,,,0,923,355599.4,385.26,FALSE,FALSE,FALSE
1355,PICO STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),"Metro A Line , Metro E Line ",At-Grade Fixed Guideway Station,1990,13000,34.040735,-118.266118,"1220 Flower St, Los Angeles, CA 90015, USA",Los Angeles,CA,Los Angeles County,90015,42,7,32.25,4,34,54071.7,1590.34,49,4,15.29,7,84,280007.8,3333.43,39,1,11.56,52,464,533423.94,1149.62,FALSE,TRUE,FALSE
1356,PIERCE COLLEGE STATION-EASTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,10200,34.187471,-118.571662,"Pierce College, Los Angeles, CA 91306, USA",Los Angeles,CA,Los Angeles County,91306,,,,0,109,14329.96,131.47,2,2,2,1,258,53726.08,208.24,1,1,1,1,1418,266707.44,188.09,FALSE,TRUE,FALSE
1357,PIERCE COLLEGE STATION-WESTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,11300,34.186873,-118.570213,"Pierce College Station, Los Angeles, CA 91367, USA",Los Angeles,CA,Los Angeles County,91367,,,,0,88,13543.59,153.9,,,,0,282,56395.38,199.98,2,1,1.5,2,1423,267454.45,187.95,FALSE,FALSE,FALSE
1358,REDONDO BEACH STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro C Line ,Elevated Fixed Guideway Station,1995,36500,33.89464,-118.369196,"Redondo Beach, Hawthorne, CA 90260, USA",Hawthorne,CA,Los Angeles County,90260,1,1,1,1,5,11697.45,2339.49,2,2,2,1,54,78373.33,1451.36,2,0,1.12,16,254,441025.86,1736.32,FALSE,FALSE,FALSE
1359,RESEDA STATION-EASTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,9000,34.180445,-118.536804,"6065 Reseda Blvd, Tarzana, CA 91335, USA",Tarzana,CA,Los Angeles County,91335,2,2,2,1,67,30530.1,455.67,,,,0,275,78899.46,286.91,,,,0,1297,390400.34,301,FALSE,FALSE,FALSE
1360,RESEDA STATION-WESTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,38500,34.180339,-118.53524,"Reseda Station, Los Angeles, CA 91335, USA",Los Angeles,CA,Los Angeles County,91335,2,2,2,1,89,31890.08,358.32,,,,0,287,89589.5,312.16,,,,0,1243,381529.23,306.94,FALSE,FALSE,FALSE
1361,ROSCOE STATION-EASTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2012,12000,34.219047,-118.59729,"Roscoe Station, Los Angeles, CA 91304, USA",Los Angeles,CA,Los Angeles County,91304,,,,0,22,18417.55,837.16,,,,0,126,110674.79,878.37,,,,0,1267,415868.06,328.23,FALSE,FALSE,FALSE
1362,ROSCOE STATION-WESTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2012,9000,34.220493,-118.597171,"Roscoe Station, Los Angeles, CA 91304, USA",Los Angeles,CA,Los Angeles County,91304,,,,0,38,25910.47,681.85,,,,0,150,89232.39,594.88,,,,0,1278,421374.25,329.71,FALSE,FALSE,FALSE
1363,SAN PEDRO STREET STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,At-Grade Fixed Guideway Station,1990,15000,34.026807,-118.255505,"San Pedro St, Los Angeles, CA 90021, USA",Los Angeles,CA,Los Angeles County,90021,,,,0,151,50224.91,332.62,,,,0,407,100974.26,248.09,2,2,2,1,1590,597741.92,375.94,FALSE,FALSE,FALSE
1364,SEPULVEDA STATION-EASTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,12300,34.180897,-118.469026,"Sepulveda Station, Los Angeles, CA 91411, USA",Los Angeles,CA,Los Angeles County,91411,,,,0,29,17443.18,601.49,1,1,1,1,152,54723.02,360.02,1,1,1,1,1012,249374.99,246.42,FALSE,FALSE,FALSE
1365,SEPULVEDA STATION-WESTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,12300,34.180684,-118.46872,"Sepulveda Station, Los Angeles, CA 91411, USA",Los Angeles,CA,Los Angeles County,91411,,,,0,32,15980.77,499.4,1,1,1,1,130,54828.85,421.76,1,1,1,1,1067,260290.41,243.95,FALSE,FALSE,FALSE
1366,SHERMAN WAY STATION-EASTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2012,10600,34.200276,-118.597205,"Sherman Way Station, Los Angeles, CA 91303, USA",Los Angeles,CA,Los Angeles County,91303,,,,0,70,25455.33,363.65,,,,0,383,98816.95,258.01,6,6,6,1,1612,371983.02,230.76,FALSE,FALSE,FALSE
1367,SHERMAN WAY STATION-WESTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2012,10600,34.200574,-118.597059,"Sherman Way Station, Los Angeles, CA 91303, USA",Los Angeles,CA,Los Angeles County,91303,,,,0,74,29605.8,400.08,,,,0,375,95088.25,253.57,6,6,6,1,1682,366358.89,217.81,FALSE,FALSE,FALSE
1368,SIERRA MADRE VILLA STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,Elevated Fixed Guideway Station,2003,23600,34.147752,-118.081212,"86 Sierra Madre Villa Ave, Pasadena, CA 91107, USA",Pasadena,CA,Los Angeles County,91107,,,,0,13,20496.07,1576.62,,,,0,204,95922.53,470.21,1,1,1,2,1271,300873.38,236.72,FALSE,FALSE,FALSE
1369,SLAUSON STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,Elevated Fixed Guideway Station,1990,29500,33.98876,-118.243398,"Slauson, Florence-Graham, CA 90001, USA",Florence-Graham,CA,Los Angeles County,90001,,,,0,54,27704.58,513.05,,,,0,537,96316.44,179.36,,,,0,2101,454174.3,216.17,FALSE,FALSE,FALSE
1370,SOTO STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro E Line ,Underground Fixed Guideway Station,2009,82000,34.043747,-118.210061,"2328 1st St, Los Angeles, CA 90033, USA",Los Angeles,CA,Los Angeles County,90033,5,5,5,1,217,37683.87,173.66,2,1,1.5,2,595,108307.66,182.03,,,,0,2650,423458.81,159.8,TRUE,FALSE,FALSE
1371,SOUTH PASADENA STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,At-Grade Fixed Guideway Station,2003,20140,34.115186,-118.157886,"South Pasadena, South Pasadena, CA 91030, USA",South Pasadena,CA,Los Angeles County,91030,,,,0,106,32085.76,302.7,,,,0,578,97022.25,167.86,3,1,1.6,5,1689,332805.4,197.04,FALSE,FALSE,FALSE
1372,SOUTHWEST MUSEUM STATION,Light Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,At-Grade Fixed Guideway Station,2003,22400,34.098243,-118.206712,"4600 Marmion Way, Los Angeles, CA 90065, USA",Los Angeles,CA,Los Angeles County,90065,,,,0,114,24471.63,214.66,,,,0,369,44435.15,120.42,3,3,3,6,1896,237960.22,125.51,FALSE,FALSE,FALSE
1373,SPRING / 1ST - CITY HALL STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,34.053887,-118.243464,"Spring St and 1st St E, Los Angeles, CA 90012, USA",Los Angeles,CA,Los Angeles County,90012,18,6,13.33,3,9,19424.71,2158.3,21,4,10.67,15,46,109144.65,2372.71,54,1,8.77,66,421,449615.01,1067.97,FALSE,FALSE,FALSE
1374,SPRING / TEMPLE STATION,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,34.054253,-118.243359,"Spring / Temple, Los Angeles, CA 90012, USA",Los Angeles,CA,Los Angeles County,90012,18,16,17,3,8,14219.17,1777.4,18,4,9.2,10,44,99739.85,2266.81,54,1,8.81,68,428,461064.84,1077.25,FALSE,FALSE,FALSE
1375,TAMPA STATION-EASTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,10900,34.181562,-118.554187,"Tampa Station, Los Angeles, CA 91335, USA",Los Angeles,CA,Los Angeles County,91335,2,2,2,2,152,24087.51,158.47,,,,0,540,86423.22,160.04,5,1,2.17,12,1924,331764.1,172.43,FALSE,FALSE,FALSE
1376,TAMPA STATION-WESTBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro G Line ,At-Grade Fixed Guideway Station,2005,10900,34.180964,-118.552712,"Tampa Station, Los Angeles, CA 91335, USA",Los Angeles,CA,Los Angeles County,91335,2,2,2,2,166,26760.93,161.21,,,,0,530,83824.04,158.16,5,1,2.17,12,1948,338457.76,173.75,FALSE,FALSE,FALSE
1377,UNION STATION - METRO A-LINE,Heavy Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro A Line ,Underground Fixed Guideway Station,1993,110000,34.056061,-118.234759,"Station Platform Entrance,, Alameda St, Los Angeles, CA 90012, USA",Los Angeles,CA,Los Angeles County,90012,5,4,4.5,2,22,47893.04,2176.96,2,2,2,1,111,47085.59,424.19,22,1,10.2,10,252,347071,1377.27,TRUE,FALSE,FALSE
1378,UNION STATION - METRO B & D LINES,Heavy Rail,Los Angeles County Metropolitan Transportation Authority (LA Metro),"Metro B Line, Metro D Line ",Underground Fixed Guideway Station,1993,110000,34.056197,-118.234249,"413 E Cesar E Chavez Ave, Los Angeles, CA 90012, USA",Los Angeles,CA,Los Angeles County,90012,5,4,4.5,2,19,39721.43,2090.6,2,2,2,1,95,66940.68,704.64,22,1,9.33,9,261,321758.2,1232.79,TRUE,FALSE,FALSE
1379,UNION STATION PATSAOURAS BUS PLAZA-NORTHBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Street Stop,2009,,34.05532,-118.23314,"811 N Vignes St, Los Angeles, CA 90012, USA",Los Angeles,CA,Los Angeles County,90012,5,4,4.5,2,23,38372.78,1668.38,2,2,2,1,57,77571.36,1360.9,22,1,8.5,8,329,310613.77,944.11,TRUE,FALSE,FALSE
1380,UNION STATION PATSAOURAS BUS PLAZA-SOUTHBOUND,Bus Rapid Transit,Los Angeles County Metropolitan Transportation Authority (LA Metro),Metro J Line,Exclusive Platform Station,2009,,34.053943,-118.232454,"Union Station Patsaouras Bus Plaza, Los Angeles, CA 90012, USA",Los Angeles,CA,Los Angeles County,90012,,,,0,7,32629.31,4661.33,5,4,4.5,2,75,72548.49,967.31,22,1,8.29,7,357,327538.86,917.48,FALSE,FALSE,FALSE
