station_id,StationName,ntd_mode,agency,line_name,facility_type,Year built,Square Feet,Latitude,Longitude,full_address,City,State,County,Zip_Code,Inner_MaxHeight,Inner_MinHeight,Inner_AvgHeight,Inner_BuildingsWithHeight,Inner_TotalBuildings,Inner_TotalFootprint,Inner_AvgFootprint,Middle_MaxHeight,Middle_MinHeight,Middle_AvgHeight,Middle_BuildingsWithHeight,Middle_TotalBuildings,Middle_TotalFootprint,Middle_AvgFootprint,Outer_MaxHeight,Outer_MinHeight,Outer_AvgHeight,Outer_BuildingsWithHeight,Outer_TotalBuildings,Outer_TotalFootprint,Outer_AvgFootprint,HasStepDown_Inner_Middle,HasStepDown_Middle_Outer,ConsistentStepDown,Typology
4294,NORTH BROAD STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),"Manayunk/Norristown Line, Lansdale/Doylestown Line",At-Grade Fixed Guideway Station,1992.0,2688.0,39.9922222,-75.1538889,"North Broad Street Station, Philadelphia, PA 19132, USA",Philadelphia,PA,Philadelphia County,19132,9.0,1.0,2.38,181,186,37927.64,203.91,15.0,1.0,2.54,1159,1168,116308.22,99.58,18.0,0.0,2.48,4378,4744,469559.93,98.98,False,False,False,Other
4295,NORTH HILLS STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Lansdale/Doylestown Line,At-Grade Fixed Guideway Station,1972.0,14300.0,40.1119444,-75.1694444,"North Hills, Abington Township, PA 19038, USA",Abington Township,PA,Montgomery County,19038,0.0,0.0,0.0,0,6,883.6,147.27,0.0,0.0,0.0,0,5,3058.17,611.63,0.0,0.0,0.0,0,22,4915.48,223.43,False,False,False,Other
4296,NORTH PHILADELPHIA AMTRAK STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Trenton Line,At-Grade Fixed Guideway Station,1900.0,36500.0,39.9972222,-75.155,"2900 N Broad St, Philadelphia, PA 19132, USA",Philadelphia,PA,Philadelphia County,19132,6.0,2.0,2.5,106,116,18638.51,160.68,15.0,0.0,2.6,863,876,104668.81,119.48,12.0,0.0,2.53,3790,3847,463784.71,120.56,False,True,False,Other
4297,NORTH PHILADELPHIA STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Broad Street Line,Underground Fixed Guideway Station,2010.0,21920.0,39.993944,-75.154629,"Lehigh Av & Broad St, Philadelphia, PA 19132, USA",Philadelphia,PA,Philadelphia County,19132,15.0,1.0,2.73,148,158,41560.44,263.04,8.0,1.0,2.52,1133,1147,114616.22,99.93,18.0,0.0,2.45,4431,4576,437297.07,95.56,True,False,False,Other
4298,NORTH PHILADELPHIA STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Chestnut Hill West Line,At-Grade Fixed Guideway Station,1972.0,9340.0,39.99708,-75.1553,"North Philadelphia, 2900 N Broad St, Philadelphia, PA 19132, USA",Philadelphia,PA,Philadelphia County,19132,6.0,2.0,2.62,77,87,16799.33,193.1,15.0,1.0,2.59,864,877,104794.89,119.49,12.0,0.0,2.52,3925,3979,465439.15,116.97,False,True,False,Other
4299,NORTH ST STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Sharon Hill Line,Simple At-Grade Platform Station,2009.0,1080.0,39.917498,-75.28555,"North St, Collingdale, PA 19023, USA",Collingdale,PA,Delaware County,19023,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,4565.5,913.1,False,False,False,Other
4300,NORTH WALES STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Lansdale/Doylestown Line,At-Grade Fixed Guideway Station,2008.0,14250.0,40.2141667,-75.2772222,"499 E Walnut St, North Wales, PA 19454, USA",North Wales,PA,Montgomery County,19454,0.0,0.0,0.0,0,80,15626.4,195.33,0.0,0.0,0.0,0,218,48285.21,221.49,1.0,1.0,1.0,2,512,169284.25,330.63,False,False,False,Other
4301,NORWOOD STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Wilmington/Newark Line,At-Grade Fixed Guideway Station,1967.0,18600.0,39.8916667,-75.3016667,"Norwood Community Garden, 409 Harrison Ave, Norwood, PA 19074, USA",Norwood,PA,Delaware County,19074,0.0,0.0,0.0,0,2,2506.76,1253.38,0.0,0.0,0.0,0,8,14973.45,1871.68,0.0,0.0,0.0,0,24,59927.02,2496.96,False,False,False,Other
4302,NRG STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Broad Street Line,Underground Fixed Guideway Station,1992.0,18718.0,39.9058,-75.17305,"3600 S Broad St, Philadelphia, PA 19145, USA",Philadelphia,PA,Philadelphia County,19145,1.0,1.0,1.0,3,4,1560.25,390.06,8.0,1.0,3.31,52,59,19904.86,337.37,6.0,0.0,2.41,907,942,157342.0,167.03,False,True,False,Other
4303,OLNEY STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Fox Chase Line,At-Grade Fixed Guideway Station,2010.0,8900.0,40.0333333,-75.1227778,"5401 N Mascher St, Philadelphia, PA 19120, USA",Philadelphia,PA,Philadelphia County,19120,4.0,0.0,2.42,258,258,28430.47,110.2,8.0,0.0,2.51,794,794,79528.52,100.16,9.0,0.0,2.48,4668,4683,459466.78,98.11,False,False,False,Other
4304,OLNEY TRANSIT CENTER STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Broad Street Line,Underground Fixed Guideway Station,2012.0,43840.0,40.039066,-75.144749,"Olney Transportation Center, Philadelphia, PA 19141, USA",Philadelphia,PA,Philadelphia County,19141,10.0,0.0,2.84,149,150,47329.99,315.53,9.0,1.0,3.11,629,633,103681.09,163.79,18.0,0.0,2.86,3044,3078,385908.54,125.38,True,False,False,Other
4305,OREGON STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Broad Street Line,Underground Fixed Guideway Station,2007.0,18718.0,39.916789,-75.171414,"Oregon Av & Broad St, Philadelphia, PA 19145, USA",Philadelphia,PA,Philadelphia County,19145,5.0,1.0,2.4,270,279,24712.8,88.58,5.0,0.0,2.4,2147,2158,148157.66,68.66,12.0,0.0,2.44,6619,6678,535246.31,80.15,False,False,False,Other
4306,ORELAND STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Lansdale/Doylestown Line,At-Grade Fixed Guideway Station,1998.0,17800.0,40.1183333,-75.1838889,"Oreland Station, 1502 Bruce Rd, Oreland, PA 19075, USA",Oreland,PA,Montgomery County,19075,0.0,0.0,0.0,0,2,370.18,185.09,0.0,0.0,0.0,0,2,1705.42,852.71,0.0,0.0,0.0,0,32,4008.91,125.28,False,False,False,Other
4307,OVERBROOK STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Paoli/Thorndale Line,At-Grade Fixed Guideway Station,2003.0,19160.0,39.9894444,-75.2494444,"Overbrook,  Philadelphia, PA, USA",Philadelphia,PA,Philadelphia County,19131,20.0,1.0,3.77,40,55,21977.21,399.59,6.0,0.0,2.97,122,184,38417.49,208.79,11.0,0.0,2.81,893,946,169710.03,179.4,True,False,False,Other
4308,PAOLI STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Paoli/Thorndale Line,At-Grade Fixed Guideway Station,1953.0,10530.0,40.0430556,-75.4827778,"15 Paoli Ct, Paoli, PA 19301, USA",Paoli,PA,Chester County,19301,6.0,6.0,6.0,1,25,17797.04,711.88,0.0,0.0,0.0,0,70,28484.62,406.92,3.0,3.0,3.0,1,92,42023.25,456.77,False,False,False,Other
4309,PAPER MILL RD STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,510.0,39.915428,-75.358036,"Paper Mill Rd, Springfield, PA 19064, USA",Springfield,PA,Delaware County,19064,0.0,0.0,0.0,0,3,72.79,24.26,0.0,0.0,0.0,0,12,9496.58,791.38,0.0,0.0,0.0,1,85,46746.35,549.96,False,False,False,Other
4310,PARKVIEW STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Norristown High Speed Line,At-Grade Fixed Guideway Station,1991.0,1360.0,39.969026,-75.27478,"Parkview Station, Upper Darby Township, PA 19082, USA",Upper Darby Township,PA,Delaware County,19082,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,36.8,36.8,4.0,0.0,2.62,598,628,57889.49,92.18,False,False,False,Other
4311,PENFIELD STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Norristown High Speed Line,At-Grade Fixed Guideway Station,1991.0,2760.0,39.980997,-75.283933,"Penfield Station Manoa Rd, Haverford Township, PA 19083, USA",Haverford Township,PA,Delaware County,19083,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,15,2995.74,199.72,2.0,2.0,2.0,1,81,18149.63,224.07,False,False,False,Other
4312,PENLLYN STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Lansdale/Doylestown Line,At-Grade Fixed Guideway Station,1961.0,15520.0,40.17,-75.2441667,"Penllyn, Penllyn, PA 19422, USA",Penllyn,PA,Montgomery County,19422,0.0,0.0,0.0,0,3,548.66,182.89,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,4539.63,756.6,False,False,False,Other
4313,PENN MEDICINE STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),"Wilmington/Newark Line, Media/Wawa Line, Airport Line, Lansdale/Doylestown Line",At-Grade Fixed Guideway Station,1995.0,7160.0,39.9480556,-75.1902778,"Penn Medicine Station, Philadelphia, PA 19104, USA",Philadelphia,PA,Philadelphia County,19104,17.0,5.0,10.8,5,16,41489.88,2593.12,12.0,4.0,5.57,7,28,57212.43,2043.3,49.0,0.0,3.45,861,1027,434131.41,422.72,True,False,False,Other
4314,PENN ST STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Sharon Hill Line,Simple At-Grade Platform Station,2010.0,1120.0,39.928938,-75.292008,"Penn St, Clifton Heights, PA 19018, USA",Clifton Heights,PA,Delaware County,19018,0.0,0.0,0.0,0,1,92.96,92.96,0.0,0.0,0.0,0,21,9681.24,461.01,0.0,0.0,0.0,0,72,32766.06,455.08,False,False,False,Other
4315,PENNBROOK STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Lansdale/Doylestown Line,At-Grade Fixed Guideway Station,1992.0,16740.0,40.2302778,-75.2816667,"Pennbrook, Lansdale, PA 19446, USA",Lansdale,PA,Montgomery County,19446,0.0,0.0,0.0,0,2,79.85,39.92,0.0,0.0,0.0,0,6,53070.01,8845.0,5.0,5.0,5.0,1,20,76812.22,3840.61,False,False,False,Other
4316,PHILMONT STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),West Trenton Line,At-Grade Fixed Guideway Station,2010.0,19460.0,40.1219444,-75.0436111,"Philmont, Lower Moreland Township, PA 19006, USA",Lower Moreland Township,PA,Montgomery County,19006,0.0,0.0,0.0,0,11,7555.65,686.88,0.0,0.0,0.0,0,8,9504.72,1188.09,4.0,0.0,2.72,475,499,79502.1,159.32,False,False,False,Other
4317,PINE RIDGE STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,1530.0,39.91503,-75.36993,"601 Pine Ridge Road Media, PA 19063",Media,PA,Delaware County,19063,0.0,0.0,0.0,0,4,852.81,213.2,0.0,0.0,0.0,0,3,806.17,268.72,0.0,0.0,0.0,1,72,20628.17,286.5,False,False,False,Other
4318,PRIMOS STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,At-Grade Fixed Guideway Station,2012.0,17020.0,39.9216667,-75.2983333,"Primos, 445 Oak Ave, Primos, PA 19018, USA",Primos,PA,Delaware County,19018,0.0,0.0,0.0,0,1,506.26,506.26,0.0,0.0,0.0,0,4,9069.1,2267.28,0.0,0.0,0.0,0,15,23567.41,1571.16,False,False,False,Other
4319,PROSPECT PARK - MOORE STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Wilmington/Newark Line,At-Grade Fixed Guideway Station,1977.0,21080.0,39.8883333,-75.3088889,"735 Maryland Ave, Prospect Park, PA 19076, USA",Prospect Park,PA,Delaware County,19076,0.0,0.0,0.0,0,11,14032.94,1275.72,0.0,0.0,0.0,0,6,6377.26,1062.88,0.0,0.0,0.0,0,16,24656.85,1541.05,False,False,False,Other
4320,PROVIDENCE RD-101 STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,1600.0,39.916786,-75.380567,"Providence Rd, Media, PA 19063, USA",Media,PA,Delaware County,19063,0.0,0.0,0.0,0,58,16496.66,284.43,0.0,0.0,0.0,0,115,27437.15,238.58,0.0,0.0,0.0,0,380,83143.43,218.8,False,False,False,Other
4321,PROVIDENCE RD-102 STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Sharon Hill Line,Simple At-Grade Platform Station,2009.0,1600.0,39.921777,-75.288575,"Providence Rd, Aldan, PA 19018, USA",Aldan,PA,Delaware County,19018,0.0,0.0,0.0,0,2,4184.59,2092.29,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,22,3859.62,175.44,False,False,False,Other
4322,QUEEN LANE STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Chestnut Hill West Line,At-Grade Fixed Guideway Station,2009.0,3690.0,40.0233333,-75.1780556,"Queen Lane, Philadelphia, PA 19144, USA",Philadelphia,PA,Philadelphia County,19144,7.0,1.0,3.1,184,184,28901.54,157.07,11.0,0.0,2.7,436,439,75853.78,172.79,15.0,0.0,2.93,1786,1796,377987.55,210.46,False,False,False,Other
4323,RACE-VINE STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Broad Street Line,Underground Fixed Guideway Station,2006.0,21920.0,39.95703,-75.162601,"221 N Broad St, Philadelphia, PA 19107, USA",Philadelphia,PA,Philadelphia County,19107,24.0,1.0,8.85,20,46,30783.75,669.21,34.0,1.0,6.85,81,173,202575.87,1170.96,60.0,1.0,5.11,724,1021,647211.69,633.9,False,False,False,Other
4324,RADNOR - NHSL STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Norristown High Speed Line,At-Grade Fixed Guideway Station,2016.0,2780.0,40.042106,-75.353676,"Radnor Station, Wayne, PA 19085, USA",Wayne,PA,Delaware County,19085,0.0,0.0,0.0,0,1,5143.41,5143.41,5.0,5.0,5.0,1,5,19087.49,3817.5,5.0,5.0,5.0,1,24,71837.86,2993.24,False,False,False,Other
4325,RADNOR STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Paoli/Thorndale Line,At-Grade Fixed Guideway Station,2001.0,17640.0,40.0447222,-75.3588889,"Radnor, Radnor Township, PA 19087, USA",Radnor Township,PA,Delaware County,19087,0.0,0.0,0.0,0,1,385.51,385.51,0.0,0.0,0.0,0,11,36603.63,3327.6,5.0,5.0,5.0,2,18,76674.39,4259.69,False,False,False,Other
4326,RICHARD ALLEN LANE STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Chestnut Hill West Line,At-Grade Fixed Guideway Station,2011.0,5780.0,40.0575,-75.1947222,"Richard Allen Lane, Philadelphia, PA 19119, USA",Philadelphia,PA,Philadelphia County,19119,7.0,0.0,2.87,181,181,25142.99,138.91,9.0,0.0,2.82,577,578,74342.7,128.62,15.0,0.0,2.92,1612,1649,245085.33,148.63,False,False,False,Other
4327,RIDLEY PARK STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Wilmington/Newark Line,At-Grade Fixed Guideway Station,1977.0,15700.0,39.8805556,-75.3222222,"Ridley Park, Ridley Park, PA 19078, USA",Ridley Park,PA,Delaware County,19078,0.0,0.0,0.0,0,3,599.01,199.67,0.0,0.0,0.0,0,59,13961.09,236.63,0.0,0.0,0.0,0,55,37757.46,686.5,False,False,False,Other
4328,ROBERTS RD STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Norristown High Speed Line,At-Grade Fixed Guideway Station,1991.0,2320.0,40.021401,-75.330234,"Roberts Rd Station - NHSL, Radnor Township, PA 19010, USA",Radnor Township,PA,Delaware County,19010,3.0,3.0,3.0,1,5,10121.0,2024.2,0.0,0.0,0.0,0,7,3846.01,549.43,4.0,2.0,3.0,7,84,86633.96,1031.36,False,False,False,Other
4329,ROSEMONT STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Paoli/Thorndale Line,At-Grade Fixed Guideway Station,2013.0,10800.0,40.02788,-75.3272,"Rosemont, Lower Merion Township, PA 19010, USA",Lower Merion Township,PA,Montgomery County,19010,0.0,0.0,0.0,0,15,5138.25,342.55,4.0,2.0,3.0,4,25,18256.29,730.25,6.0,2.0,4.0,5,131,75227.35,574.25,False,False,False,Donut
4330,ROSLYN STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Warminster Line,At-Grade Fixed Guideway Station,1967.0,6600.0,40.1208333,-75.1341667,"Roslyn, Roslyn, PA 19001, USA",Roslyn,PA,Montgomery County,19001,0.0,0.0,0.0,0,10,8062.23,806.22,0.0,0.0,0.0,0,23,7376.71,320.73,2.0,2.0,2.0,1,63,51207.02,812.81,False,False,False,Other
4331,RYDAL STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),West Trenton Line,At-Grade Fixed Guideway Station,1977.0,9800.0,40.1075,-75.1105556,"Rydal, Abington Township, PA 19046, USA",Abington Township,PA,Montgomery County,19046,0.0,0.0,0.0,0,18,6181.41,343.41,0.0,0.0,0.0,0,57,19186.29,336.6,0.0,0.0,0.0,0,217,73343.1,337.99,False,False,False,Other
4332,RYERS STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Fox Chase Line,At-Grade Fixed Guideway Station,2012.0,2200.0,40.0641667,-75.0863889,"7328 Rockwell Ave, Philadelphia, PA 19111, USA",Philadelphia,PA,Philadelphia County,19111,3.0,0.0,2.02,132,161,21755.05,135.12,6.0,0.0,2.08,395,542,75682.6,139.64,6.0,0.0,1.99,1923,2589,267162.63,103.19,False,False,False,Other
4333,SAXER AV STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,1190.0,39.928772,-75.333645,"Saxer Av, Springfield, PA 19064, USA",Springfield,PA,Delaware County,19064,3.0,2.0,2.5,2,15,5006.82,333.79,0.0,0.0,0.0,0,37,8636.06,233.41,0.0,0.0,0.0,0,23,6527.05,283.78,False,False,False,Other
4334,SCENIC RD STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,2190.0,39.940734,-75.325872,"Scenic Rd, Springfield, PA 19064, USA",Springfield,PA,Delaware County,19064,1.0,1.0,1.0,1,2,474.44,237.22,2.0,2.0,2.0,1,20,11011.54,550.58,3.0,2.0,2.5,2,11,2598.89,236.26,False,False,False,Other
4335,SCHOOL LN STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,1500.0,39.948751,-75.299799,"600 Edmonds Ave, Drexel Hill, PA 19026, USA",Drexel Hill,PA,Delaware County,19026,0.0,0.0,0.0,0,2,1446.67,723.34,0.0,0.0,0.0,0,3,933.29,311.1,0.0,0.0,0.0,0,86,23314.26,271.1,False,False,False,Other
4336,SECANE STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,At-Grade Fixed Guideway Station,1972.0,12020.0,39.9158333,-75.3097222,"Secane, 193 Providence Rd, Secane, PA 19018, USA",Secane,PA,Delaware County,19018,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,1117.25,223.45,0.0,0.0,0.0,0,15,19472.75,1298.18,False,False,False,Other
4337,SEDGWICK STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Chestnut Hill East Line,At-Grade Fixed Guideway Station,1977.0,12900.0,40.0627778,-75.1852778,"Sedgwick, Philadelphia, PA 19119, USA",Philadelphia,PA,Philadelphia County,19119,5.0,0.0,2.73,245,247,27861.32,112.8,7.0,0.0,2.79,653,654,76169.28,116.47,9.0,0.0,2.73,2518,2568,327939.05,127.7,False,False,False,Other
4338,SHARON HILL STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Wilmington/Newark Line,At-Grade Fixed Guideway Station,1967.0,18600.0,39.9044444,-75.2708333,"414 Sharon Ave, Sharon Hill, PA 19079, USA",Sharon Hill,PA,Delaware County,19079,0.0,0.0,0.0,0,1,200.18,200.18,3.0,1.0,1.5,6,8,3295.25,411.91,0.0,0.0,0.0,0,49,69930.85,1427.16,False,False,False,Other
4339,SHARON HILL STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Sharon Hill Line,Simple At-Grade Platform Station,2009.0,3370.0,39.906673,-75.278314,"Sharon Hill, Sharon Hill, PA 19079, USA",Sharon Hill,PA,Delaware County,19079,0.0,0.0,0.0,0,2,4049.59,2024.79,0.0,0.0,0.0,0,2,6665.16,3332.58,3.0,1.0,1.5,6,30,21120.65,704.02,False,False,False,Other
4340,SNYDER STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Broad Street Line,Underground Fixed Guideway Station,2002.0,18718.0,39.92438,-75.169758,"Snyder Station, Philadelphia, PA 19145, USA",Philadelphia,PA,Philadelphia County,19145,9.0,0.0,2.9,363,366,54348.62,148.49,9.0,1.0,2.53,2236,2254,176231.31,78.19,12.0,0.0,2.45,10453,10497,764333.64,72.81,False,False,False,Other
4341,SOMERSET STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Market-Frankford Line,Elevated Fixed Guideway Station,1997.0,12600.0,39.991424,-75.122489,"Kensington Av & Somerset St, Philadelphia, PA 19134, USA",Philadelphia,PA,Philadelphia County,19134,5.0,1.0,2.29,443,443,43434.0,98.05,8.0,0.0,2.25,1267,1281,109228.29,85.27,13.0,0.0,2.31,5655,5918,532511.56,89.98,False,False,False,Other
4342,SOMERTON STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),West Trenton Line,At-Grade Fixed Guideway Station,2002.0,19600.0,40.1305556,-75.0119444,"Somerton, Philadelphia, PA 19116, USA",Philadelphia,PA,Philadelphia County,19116,4.0,0.0,2.1,105,115,22339.63,194.26,4.0,0.0,2.1,288,303,57340.8,189.24,11.0,0.0,2.09,1035,1099,165145.7,150.27,False,False,False,Other
4343,SPRING GARDEN - BSL STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Broad Street Line,Elevated Fixed Guideway Station,1987.0,10940.0,39.962392,-75.161471,"Tower Place Apartments, Spring Garden St, Philadelphia, PA 19130, USA",Philadelphia,PA,Philadelphia County,19130,20.0,2.0,5.1,41,44,49202.85,1118.25,18.0,1.0,4.18,334,385,151896.47,394.54,34.0,0.0,3.78,1769,2195,573517.74,261.28,True,False,False,Other
4344,SPRING GARDEN - MFL STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Market-Frankford Line,Underground Fixed Guideway Station,2012.0,21920.0,39.960533,-75.140337,"Spring Garden Station - MFL, Philadelphia, PA 19123, USA",Philadelphia,PA,Philadelphia County,19123,15.0,1.0,4.39,103,109,23080.22,211.75,13.0,0.0,3.76,400,467,113288.3,242.59,29.0,0.0,3.77,1402,1644,375913.05,228.66,True,False,False,Other
4345,SPRING MILL STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Manayunk/Norristown Line,At-Grade Fixed Guideway Station,1998.0,7540.0,40.0741667,-75.2861111,"Spring Mill, Whitemarsh Township, PA 19428, USA",Whitemarsh Township,PA,Montgomery County,19428,0.0,0.0,0.0,0,8,20600.55,2575.07,4.0,4.0,4.0,1,13,32093.93,2468.76,0.0,0.0,0.0,0,93,72191.76,776.26,False,False,False,Other
4346,SPRINGFIELD MALL STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,700.0,39.918278,-75.348885,"Springfield Mall, Springfield, PA 19064, USA",Springfield,PA,Delaware County,19064,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,2,32570.51,16285.25,0.0,0.0,0.0,0,24,48408.47,2017.02,False,False,False,Other
4347,SPRINGFIELD RD-101 STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Media/Wawa Line,Simple At-Grade Platform Station,2009.0,2100.0,39.934409,-75.329458,"Springfield Rd, Springfield, PA 19064, USA",Springfield,PA,Delaware County,19064,3.0,2.0,2.5,2,7,842.15,120.31,0.0,0.0,0.0,0,2,1120.06,560.03,3.0,1.0,2.0,3,8,12748.05,1593.51,False,False,False,Other
4348,SPRINGFIELD RD-102 STATION,Streetcar,Southeastern Pennsylvania Transportation Authority (SEPTA),Sharon Hill Line,Simple At-Grade Platform Station,2010.0,420.0,39.927288,-75.292519,"Springfield Rd, Clifton Heights, PA 19018, USA",Clifton Heights,PA,Delaware County,19018,0.0,0.0,0.0,0,1,92.96,92.96,0.0,0.0,0.0,0,6,985.92,164.32,0.0,0.0,0.0,0,78,28975.38,371.48,False,False,False,Other
4349,ST. DAVIDS STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Paoli/Thorndale Line,At-Grade Fixed Guideway Station,1967.0,13600.0,40.0438889,-75.3725,"1-51 Chamounix Rd, Wayne, PA 19087, USA",Wayne,PA,Delaware County,19087,0.0,0.0,0.0,0,2,343.48,171.74,0.0,0.0,0.0,0,1,422.07,422.07,0.0,0.0,0.0,0,26,53407.4,2054.13,False,False,False,Other
4350,ST. MARTINS STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Chestnut Hill West Line,At-Grade Fixed Guideway Station,2009.0,14300.0,40.0658333,-75.2044444,"Southeastern Pennsylvania Transit Authority:Ticket service, 7913 Pocono St, Philadelphia, PA 19118, USA",Philadelphia,PA,Philadelphia County,19118,5.0,0.0,3.04,72,73,14679.27,201.09,11.0,1.0,3.01,202,202,42893.57,212.34,15.0,0.0,2.63,814,816,160839.57,197.11,False,False,False,Other
4351,STADIUM STATION,Heavy Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Norristown High Speed Line,At-Grade Fixed Guideway Station,2019.0,2960.0,40.032699,-75.340729,"Stadium, Villanova, PA 19010, USA",Villanova,PA,Delaware County,19010,0.0,0.0,0.0,0,6,19883.19,3313.87,4.0,4.0,4.0,2,23,42758.22,1859.05,4.0,4.0,4.0,2,65,55600.87,855.4,False,False,False,Other
4352,STENTON STATION,Commuter Rail,Southeastern Pennsylvania Transportation Authority (SEPTA),Chestnut Hill East Line,At-Grade Fixed Guideway Station,1977.0,14800.0,40.0605556,-75.1786111,"6802 Ardleigh St, Philadelphia, PA 19119, USA",Philadelphia,PA,Philadelphia County,19119,4.0,0.0,2.71,210,215,22899.13,106.51,7.0,0.0,2.66,803,804,81058.74,100.82,10.0,0.0,2.63,3112,3132,330465.01,105.51,False,False,False,Other
